"b1","tree","RF.cat","P","depth","RF","path.dif"
0.5,11832,100,1.86052507671833e-08,0,0,0
0.5,11833,0,3.5799993331492e-64,0,0,0
0.5,11833,1,3.29395884811594e-64,0.181818181818182,1,0
0.5,11833,2,4.90210202359393e-65,0.272727272727273,2,0
0.5,11833,4,6.59716294564701e-64,0.363636363636364,4,0
0.5,11833,7,2.01828394442999e-64,0.363636363636364,7,0
0.5,11833,15,1.22579446912652e-37,0.818181818181818,41,0
0.5,11833,100,2.5343387745606e-06,0,0,0
0.5,11834,0,3.80299987993964e-47,0,0,0
0.5,11834,1,1.1491225763062e-46,0.166666666666667,1,0
0.5,11834,2,1.98622916301165e-45,0.25,2,0
0.5,11834,4,1.25785458665083e-47,0.333333333333333,4,0
0.5,11834,7,6.24410753999255e-44,0.666666666666667,12,0
0.5,11834,15,2.56084128090041e-35,0.916666666666667,46,0
0.5,11834,100,1.31260735754316e-11,0,0,0
0.5,11835,0,9.22531103980924e-55,0,0,0
0.5,11835,1,5.60352229524527e-50,0.142857142857143,1,0
0.5,11835,2,2.90920984423065e-55,0.214285714285714,2,0
0.5,11835,4,1.56301005996783e-46,0.357142857142857,5,0
0.5,11835,7,7.18928701851747e-40,0.428571428571429,14,0
0.5,11835,15,5.51188493810484e-42,0.642857142857143,26,0
0.5,11835,100,1.46154518865984e-18,0,0,0
0.5,11836,0,5.2268437405252e-50,0,0,0
0.5,11836,1,8.83646291820593e-50,0.2,1,0
0.5,11836,2,2.72098197111342e-50,0.4,3,0
0.5,11836,4,1.78630447003523e-44,0.6,6,0
0.5,11836,7,1.02706391299083e-48,0.5,10,0
0.5,11836,15,2.78271903150971e-40,0.7,18,0
0.5,11836,100,4.78445726398587e-10,0,0,0
0.5,11837,0,8.7300303163086e-55,0,0,0
0.5,11837,1,9.61133157306674e-55,0.125,1,0
0.5,11837,2,8.42229001829761e-55,0.1875,2,0
0.5,11837,4,2.22164036002599e-50,0.3125,5,0
0.5,11837,7,2.39135744627824e-48,0.4375,12,0
0.5,11837,15,2.82464037464447e-40,0.5625,19,0
0.5,11837,100,4.4483947447701e-13,0,0,0
0.5,11838,0,5.31077413596229e-64,0,0,0
0.5,11838,1,2.51612694808102e-64,0.181818181818182,1,0
0.5,11838,2,1.33839530082652e-62,0.363636363636364,3,0
0.5,11838,4,1.26040314234986e-62,0.363636363636364,4,0
0.5,11838,7,4.68709850161949e-58,0.454545454545455,12,0
0.5,11838,15,1.79325672766565e-49,0.636363636363636,18,0
0.5,11838,100,1.20847861994261e-11,0,0,0
0.5,11839,0,1.86676544327632e-54,0,0,0
0.5,11839,1,1.03266155806304e-54,0.142857142857143,1,0
0.5,11839,2,8.42965649135443e-54,0.214285714285714,2,0
0.5,11839,4,9.9402385100273e-55,0.428571428571429,6,0
0.5,11839,7,4.95135891697167e-53,0.5,8,0
0.5,11839,15,2.72295814083698e-50,0.571428571428571,15,0
0.5,11839,100,4.21125376342237e-06,0,0,0
0.5,11840,0,1.37949519269802e-55,0,0,0
0.5,11840,1,1.68719298928504e-55,0.166666666666667,1,0
0.5,11840,2,7.61911894697848e-55,0.333333333333333,3,0
0.5,11840,4,5.53150779683963e-55,0.416666666666667,4,0
0.5,11840,7,1.14526825505788e-51,0.416666666666667,7,0
0.5,11840,15,4.77150686731479e-49,0.916666666666667,44,0
0.5,11840,100,3.71088864905921e-17,0,0,0
0.5,11841,0,4.31718528046856e-52,0,0,0
0.5,11841,1,3.96236253563775e-52,0.142857142857143,1,0
0.5,11841,2,1.81184625737492e-49,0.214285714285714,2,0
0.5,11841,4,1.45682814607485e-49,0.357142857142857,6,0
0.5,11841,7,3.32309930156939e-51,0.357142857142857,7,0
0.5,11841,15,4.11372985093416e-24,0.928571428571429,75,0
0.5,11841,100,6.59752407381894e-08,0,0,0
0.5,11842,0,7.28647626430528e-56,0,0,0
0.5,11842,1,1.93313112313936e-56,0.133333333333333,1,0
0.5,11842,2,4.38523552868107e-52,0.2,2,0
0.5,11842,4,5.36940803072053e-55,0.333333333333333,4,0
0.5,11842,7,1.21819619259371e-48,0.4,8,0
0.5,11842,15,4.6673056673738e-46,0.733333333333333,27,0
0.5,11842,100,8.46864747493666e-14,0,0,0
0.5,11843,0,3.21748775798028e-56,0,0,0
0.5,11843,1,3.82454309130246e-56,0.142857142857143,1,0
0.5,11843,2,1.09827533398011e-55,0.285714285714286,3,0
0.5,11843,4,8.40117346179522e-54,0.428571428571429,6,0
0.5,11843,7,1.04795780456624e-35,0.571428571428571,14,0
0.5,11843,15,6.39626196951244e-34,0.642857142857143,42,0
0.5,11843,100,1.72066039752689e-13,0,0,0
0.5,11844,0,6.87718159620937e-55,0,0,0
0.5,11844,1,2.02935633876104e-54,0.133333333333333,1,0
0.5,11844,2,1.43105873772091e-54,0.266666666666667,3,0
0.5,11844,4,3.68969508466764e-54,0.333333333333333,6,0
0.5,11844,7,1.26411286008905e-48,0.466666666666667,13,0
0.5,11844,15,4.62389757038642e-45,0.733333333333333,34,0
0.5,11844,100,1.14959294217645e-08,0,0,0
0.5,11845,0,2.59608418761916e-51,0,0,0
0.5,11845,1,8.32459770607977e-52,0.133333333333333,1,0
0.5,11845,2,9.86910317054637e-52,0.2,2,0
0.5,11845,4,1.64822973096398e-50,0.333333333333333,4,0
0.5,11845,7,8.2506259531365e-51,0.333333333333333,11,0
0.5,11845,15,3.95319081841432e-41,0.6,15,0
0.5,11845,100,2.36590937219288e-06,0,0,0
0.5,11846,0,7.21748313862288e-50,0,0,0
0.5,11846,1,7.77888028921377e-50,0.125,1,0
0.5,11846,2,6.92358797610803e-50,0.1875,2,0
0.5,11846,4,2.70118921993227e-50,0.25,6,0
0.5,11846,7,3.22681700882096e-47,0.375,12,0
0.5,11846,15,3.66724228912694e-35,0.4375,15,0
0.5,11846,100,2.27888138896012e-07,0,0,0
0.5,11847,0,8.27904138898608e-52,0,0,0
0.5,11847,1,1.34772715903948e-50,0.166666666666667,1,0
0.5,11847,2,5.94083441699363e-51,0.25,2,0
0.5,11847,4,7.76539730080637e-51,0.5,5,0
0.5,11847,7,9.8495029998249e-38,0.5,13,0
0.5,11847,15,5.98416011274131e-38,0.75,21,0
0.5,11847,100,7.29316990677072e-10,0,0,0
0.5,11848,0,1.97696230643689e-59,0,0,0
0.5,11848,1,2.52961778499523e-59,0.166666666666667,1,0
0.5,11848,2,3.26680606839141e-59,0.333333333333333,3,0
0.5,11848,4,7.55008734280692e-59,0.333333333333333,4,0
0.5,11848,7,2.65879933926442e-48,0.583333333333333,10,0
0.5,11848,15,6.61342635432588e-55,0.75,20,0
0.5,11848,100,0.000624169014861031,0,0,0
0.5,11849,0,5.63006061033117e-53,0,0,0
0.5,11849,1,2.62795635920871e-54,0.153846153846154,1,0
0.5,11849,2,5.53068946980768e-53,0.230769230769231,2,0
0.5,11849,4,3.91891479391668e-54,0.384615384615385,5,0
0.5,11849,7,3.50567692286873e-38,0.538461538461538,10,0
0.5,11849,15,2.41923528613958e-34,0.846153846153846,45,0
0.5,11849,100,2.50940404332887e-09,0,0,0
0.5,11850,0,2.36697692985858e-61,0,0,0
0.5,11850,1,1.77566417479719e-61,0.166666666666667,1,0
0.5,11850,2,5.8792515300946e-58,0.25,2,0
0.5,11850,4,3.62793739148843e-48,0.333333333333333,5,0
0.5,11850,7,1.93792217598882e-57,0.583333333333333,10,0
0.5,11850,15,1.27398422573609e-29,1,74,0
0.5,11850,100,2.57266188928707e-08,0,0,0
0.5,11851,0,1.34103948473251e-52,0,0,0
0.5,11851,1,3.69144078145899e-52,0.166666666666667,1,0
0.5,11851,2,5.26456889724352e-52,0.25,3,0
0.5,11851,4,2.08346425357218e-54,0.333333333333333,4,0
0.5,11851,7,2.74656689306312e-51,0.416666666666667,7,0
0.5,11851,15,2.73773498514324e-42,0.916666666666667,68,0
0.5,11851,100,1.22162193297618e-14,0,0,0
0.5,11852,0,1.08739955843825e-63,0,0,0
0.5,11852,1,2.33900151096735e-64,0.142857142857143,1,0
0.5,11852,2,3.24033782120434e-64,0.214285714285714,2,0
0.5,11852,4,7.08994555267912e-62,0.357142857142857,6,0
0.5,11852,7,1.26239932221101e-61,0.571428571428571,12,0
0.5,11852,15,1.58577488486308e-54,0.571428571428571,23,0
0.5,11852,100,1.60266272904681e-10,0,0,0
0.5,11853,0,1.00346474981528e-61,0,0,0
0.5,11853,1,1.28618497965089e-61,0.181818181818182,1,0
0.5,11853,2,5.92797728058638e-59,0.272727272727273,2,0
0.5,11853,4,3.03475198294758e-49,0.363636363636364,4,0
0.5,11853,7,5.01831625435196e-41,0.636363636363636,10,0
0.5,11853,15,1.68111179722834e-29,1,84,0
0.5,11853,100,3.18202713462083e-17,0,0,0
0.5,11854,0,2.8002416038408e-55,0,0,0
0.5,11854,1,2.79578611736912e-54,0.166666666666667,1,0
0.5,11854,2,2.04162759277473e-56,0.25,2,0
0.5,11854,4,2.09077441610124e-53,0.333333333333333,4,0
0.5,11854,7,9.97615845427583e-51,0.583333333333333,9,0
0.5,11854,15,1.13735503005119e-27,1,81,0
0.5,11854,100,3.95649141537430e-13,0,0,0
0.5,11855,0,1.05128390692369e-58,0,0,0
0.5,11855,1,6.09994704575067e-59,0.133333333333333,1,0
0.5,11855,2,5.75489414165303e-58,0.2,3,0
0.5,11855,4,2.44050240671384e-58,0.266666666666667,4,0
0.5,11855,7,3.40155365197575e-56,0.4,7,0
0.5,11855,15,7.5940451471587e-49,0.666666666666667,20,0
0.5,11855,100,7.22412483804438e-19,0,0,0
0.5,11856,0,1.87838756053484e-49,0,0,0
0.5,11856,1,1.27163095337289e-49,0.214285714285714,1,0
0.5,11856,2,4.69736378923625e-50,0.214285714285714,2,0
0.5,11856,4,5.281630457761e-48,0.285714285714286,4,0
0.5,11856,7,1.86402751005006e-47,0.428571428571429,8,0
0.5,11856,15,3.44588398962601e-39,0.642857142857143,15,0
0.5,11856,100,3.75360589660501e-12,0,0,0
0.5,11857,0,1.88916257343492e-66,0,0,0
0.5,11857,1,2.77205282551225e-66,0.142857142857143,1,0
0.5,11857,2,3.69286177986135e-66,0.214285714285714,2,0
0.5,11857,4,2.55966680518205e-66,0.357142857142857,5,0
0.5,11857,7,3.00566463064258e-64,0.428571428571429,10,0
0.5,11857,15,6.83750657484458e-55,0.5,19,0
0.5,11857,100,1.00581447312385e-07,0,0,0
0.5,11858,0,1.80186229966985e-53,0,0,0
0.5,11858,1,1.48606966994472e-53,0.133333333333333,1,0
0.5,11858,2,5.8950997614665e-53,0.2,2,0
0.5,11858,4,5.68244559399858e-53,0.333333333333333,4,0
0.5,11858,7,4.79565010337079e-52,0.4,10,0
0.5,11858,15,9.02971469905306e-46,0.466666666666667,18,0
0.5,11858,100,5.44687545428354e-12,0,0,0
0.5,11859,0,7.4461529933043e-49,0,0,0
0.5,11859,1,2.97147347723327e-50,0.125,1,0
0.5,11859,2,5.811057325698e-49,0.1875,2,0
0.5,11859,4,1.03829208322037e-49,0.3125,5,0
0.5,11859,7,2.30181587303609e-50,0.4375,7,0
0.5,11859,15,2.74654066373816e-27,0.875,77,0
0.5,11859,100,4.52519469647537e-07,0,0,0
0.5,11860,0,3.72617357458055e-64,0,0,0
0.5,11860,1,5.23783369868312e-64,0.166666666666667,1,0
0.5,11860,2,8.52846529933719e-64,0.333333333333333,3,0
0.5,11860,4,2.55327171321966e-63,0.5,6,0
0.5,11860,7,4.68945028244402e-58,0.5,7,0
0.5,11860,15,1.29277631464159e-26,0.833333333333333,45,0
0.5,11860,100,5.87814353994929e-12,0,0,0
0.5,11861,0,9.69110396653169e-55,0,0,0
0.5,11861,1,7.12261009279727e-55,0.153846153846154,1,0
0.5,11861,2,9.12065781533983e-55,0.230769230769231,2,0
0.5,11861,4,3.12722327333787e-55,0.307692307692308,4,0
0.5,11861,7,7.90374671859647e-42,0.538461538461538,8,0
0.5,11861,15,6.25754568369385e-42,0.846153846153846,25,0
0.5,11861,100,9.75498426395915e-16,0,0,0
0.5,11862,0,1.75105130922556e-50,0,0,0
0.5,11862,1,3.86706254443859e-50,0.133333333333333,1,0
0.5,11862,2,5.18741364624639e-50,0.2,2,0
0.5,11862,4,5.17592043535607e-50,0.333333333333333,4,0
0.5,11862,7,2.36420511095691e-49,0.466666666666667,10,0
0.5,11862,15,5.70828477173424e-46,0.533333333333333,15,0
0.5,11862,100,8.67613325171274e-06,0,0,0
0.5,11863,0,1.41806072157468e-58,0,0,0
0.5,11863,1,1.21769775819796e-58,0.153846153846154,1,0
0.5,11863,2,1.65126446021721e-58,0.230769230769231,2,0
0.5,11863,4,2.11466062709731e-55,0.307692307692308,5,0
0.5,11863,7,5.50735353916426e-51,0.461538461538462,13,0
0.5,11863,15,1.50513102149168e-32,0.769230769230769,32,0
0.5,11863,100,1.11924506481706e-16,0,0,0
0.5,11864,0,9.26717642927122e-53,0,0,0
0.5,11864,1,2.99214404588452e-52,0.181818181818182,1,0
0.5,11864,2,6.40798488768145e-52,0.272727272727273,2,0
0.5,11864,4,2.5129492913711e-50,0.454545454545455,5,0
0.5,11864,7,4.23844968167147e-50,0.727272727272727,13,0
0.5,11864,15,2.91768797316875e-47,0.545454545454545,15,0
0.5,11864,100,5.77767350862955e-20,0,0,0
0.5,11865,0,1.9597607885626e-50,0,0,0
0.5,11865,1,7.34699333439641e-50,0.153846153846154,1,0
0.5,11865,2,3.81399822647279e-51,0.230769230769231,2,0
0.5,11865,4,9.5083618207498e-48,0.307692307692308,4,0
0.5,11865,7,1.66682423040487e-40,0.538461538461538,13,0
0.5,11865,15,8.82085464287918e-39,0.538461538461538,18,0
0.5,11865,100,0.000225142504824844,0,0,0
0.5,11866,0,9.3740342141537e-42,0,0,0
0.5,11866,1,2.34243207348374e-40,0.181818181818182,1,0
0.5,11866,2,2.18408903101441e-40,0.272727272727273,2,0
0.5,11866,4,9.01128147799035e-37,0.363636363636364,4,0
0.5,11866,7,3.98947779379084e-40,0.454545454545455,7,0
0.5,11866,15,6.03308244928792e-38,0.727272727272727,23,0
0.5,11866,100,0.000942193091395376,0,0,0
0.5,11867,0,6.25515524560567e-52,0,0,0
0.5,11867,1,1.11793941499179e-51,0.153846153846154,1,0
0.5,11867,2,1.95092723345346e-51,0.230769230769231,2,0
0.5,11867,4,1.40385332982997e-50,0.230769230769231,4,0
0.5,11867,7,3.0206591815014e-44,0.615384615384615,13,0
0.5,11867,15,4.42119557303719e-46,0.846153846153846,33,0
0.5,11867,100,8.67082080847451e-12,0,0,0
0.5,11868,0,3.32851351561666e-51,0,0,0
0.5,11868,1,4.30391456946039e-51,0.153846153846154,1,0
0.5,11868,2,2.85006743385706e-51,0.307692307692308,3,0
0.5,11868,4,3.59145882746623e-48,0.307692307692308,4,0
0.5,11868,7,1.02194767670782e-47,0.461538461538462,9,0
0.5,11868,15,1.3125632070784e-21,1,83,0
0.5,11868,100,1.44713545723449e-05,0,0,0
0.5,11869,0,2.21120975570281e-63,0,0,0
0.5,11869,1,5.41043107296703e-62,0.166666666666667,1,0
0.5,11869,2,6.92426198905757e-63,0.25,2,0
0.5,11869,4,1.37169145947083e-63,0.416666666666667,5,0
0.5,11869,7,9.71735665912626e-48,0.5,13,0
0.5,11869,15,1.43176369302109e-45,0.75,23,0
0.5,11869,100,5.0749013961205e-08,0,0,0
0.5,11870,0,3.41377919676305e-65,0,0,0
0.5,11870,1,5.32495661348541e-65,0.153846153846154,1,0
0.5,11870,2,7.95513534191189e-65,0.230769230769231,2,0
0.5,11870,4,5.49254688481115e-63,0.307692307692308,6,0
0.5,11870,7,1.5544936094869e-64,0.538461538461538,9,0
0.5,11870,15,8.40602859605384e-52,0.769230769230769,19,0
0.5,11870,100,2.45192727783065e-10,0,0,0
0.5,11871,0,2.68926755342438e-57,0,0,0
0.5,11871,1,3.6712383329226e-57,0.125,1,0
0.5,11871,2,4.35748939190558e-57,0.1875,2,0
0.5,11871,4,2.26366199165872e-49,0.25,6,0
0.5,11871,7,5.25058943668673e-55,0.375,13,0
0.5,11871,15,1.24581280285974e-44,0.75,53,0
0.5,11871,100,1.64565145853659e-07,0,0,0
0.5,11872,0,3.34041707749406e-65,0,0,0
0.5,11872,1,1.42618558999368e-64,0.142857142857143,1,0
0.5,11872,2,3.30551475790939e-65,0.214285714285714,2,0
0.5,11872,4,8.6235002568046e-63,0.357142857142857,4,0
0.5,11872,7,5.89675262727696e-54,0.571428571428571,14,0
0.5,11872,15,8.56515523890804e-26,1,77,0
0.5,11872,100,1.86668679918163e-11,0,0,0
0.5,11873,0,4.85864389804258e-50,0,0,0
0.5,11873,1,3.65296939247508e-50,0.153846153846154,1,0
0.5,11873,2,1.28683139868966e-50,0.230769230769231,2,0
0.5,11873,4,1.07120898667374e-46,0.384615384615385,6,0
0.5,11873,7,1.36010126330557e-40,0.615384615384615,14,0
0.5,11873,15,9.53499941281812e-49,0.615384615384615,20,0
0.5,11873,100,1.2898448187386e-05,0,0,0
0.5,11874,0,2.07230498932109e-52,0,0,0
0.5,11874,1,7.19669220956304e-53,0.153846153846154,1,0
0.5,11874,2,8.49017168181594e-53,0.230769230769231,2,0
0.5,11874,4,6.38242227719882e-54,0.307692307692308,4,0
0.5,11874,7,3.07280220914713e-48,0.461538461538462,10,0
0.5,11874,15,2.89304439943651e-32,0.692307692307692,42,0
0.5,11874,100,0.000113587354872089,0,0,0
0.5,11875,0,2.57024531616677e-59,0,0,0
0.5,11875,1,1.23167285722508e-59,0.166666666666667,1,0
0.5,11875,2,5.63096023106877e-60,0.25,2,0
0.5,11875,4,4.71706297067986e-58,0.333333333333333,4,0
0.5,11875,7,8.50901156958827e-57,0.583333333333333,12,0
0.5,11875,15,2.33964493764239e-35,1,85,0
0.5,11875,100,1.99902776465615e-15,0,0,0
0.5,11876,0,5.14453938102656e-55,0,0,0
0.5,11876,1,2.05129328021531e-54,0.142857142857143,1,0
0.5,11876,2,8.70254287921897e-55,0.285714285714286,2,0
0.5,11876,4,1.47041628392205e-54,0.357142857142857,5,0
0.5,11876,7,7.59940648328405e-52,0.428571428571429,13,0
0.5,11876,15,2.67758291321276e-33,0.785714285714286,43,0
0.5,11876,100,0.0195127148648089,0,0,0
0.5,11877,0,1.52071102258239e-62,0,0,0
0.5,11877,1,1.72917864768227e-62,0.166666666666667,1,0
0.5,11877,2,1.82242599484804e-61,0.25,2,0
0.5,11877,4,1.34265421131666e-61,0.5,5,0
0.5,11877,7,9.12601399277827e-62,0.416666666666667,7,0
0.5,11877,15,1.6823951608071e-59,0.583333333333333,15,0
0.5,11877,100,1.3839360820493e-33,0,0,0
0.5,11878,0,4.99248921172582e-56,0,0,0
0.5,11878,1,7.31798149982664e-56,0.25,1,0
0.5,11878,2,7.98227806413693e-57,0.25,2,0
0.5,11878,4,1.56868795557782e-51,0.5,6,0
0.5,11878,7,3.29716202089307e-42,0.416666666666667,9,0
0.5,11878,15,6.45202192217905e-26,0.916666666666667,76,0
0.5,11878,100,8.528879113201e-06,0,0,0
0.5,11879,0,5.99850411126875e-63,0,0,0
0.5,11879,1,3.06782246237636e-63,0.166666666666667,1,0
0.5,11879,2,1.47289554295393e-62,0.25,2,0
0.5,11879,4,2.31731153128933e-62,0.333333333333333,4,0
0.5,11879,7,3.28972569872124e-62,0.583333333333333,7,0
0.5,11879,15,1.47926170484792e-40,0.916666666666667,66,0
0.5,11879,100,1.79585996297385e-11,0,0,0
0.5,11880,0,5.41413450746362e-50,0,0,0
0.5,11880,1,1.00111875837583e-49,0.142857142857143,1,0
0.5,11880,2,1.96732385162708e-48,0.214285714285714,2,0
0.5,11880,4,3.75388812092218e-50,0.285714285714286,4,0
0.5,11880,7,8.25731750193871e-50,0.285714285714286,8,0
0.5,11880,15,1.14668098297018e-42,0.714285714285714,21,0
0.5,11880,100,3.84820650145413e-13,0,0,0
0.5,11881,0,4.18878873257593e-59,0,0,0
0.5,11881,1,2.32260784267134e-58,0.153846153846154,1,0
0.5,11881,2,8.0528824384215e-59,0.307692307692308,3,0
0.5,11881,4,3.43408353340682e-58,0.307692307692308,4,0
0.5,11881,7,5.93164254565583e-59,0.461538461538462,8,0
0.5,11881,15,8.14313732266824e-44,0.615384615384615,34,0
0.5,11881,100,3.27322478438261e-16,0,0,0
0.5,11882,0,2.08196155497427e-62,0,0,0
0.5,11882,1,2.42864928565774e-62,0.166666666666667,1,0
0.5,11882,2,1.18132485002079e-56,0.333333333333333,3,0
0.5,11882,4,2.91261902490116e-62,0.25,4,0
0.5,11882,7,5.48323986984015e-64,0.5,7,0
0.5,11882,15,1.8409904372019e-56,0.666666666666667,17,0
0.5,11882,100,1.27559265746379e-13,0,0,0
0.5,11883,0,1.79936256882221e-53,0,0,0
0.5,11883,1,4.04862486555232e-53,0.2,1,0
0.5,11883,2,6.81948782412927e-53,0.266666666666667,3,0
0.5,11883,4,6.55925689533932e-52,0.333333333333333,6,0
0.5,11883,7,1.22367997802684e-52,0.333333333333333,7,0
0.5,11883,15,4.52263958225818e-48,0.666666666666667,19,0
0.5,11883,100,2.88805241958685e-10,0,0,0
0.5,11884,0,3.68350659623392e-54,0,0,0
0.5,11884,1,3.47029629425733e-54,0.153846153846154,1,0
0.5,11884,2,4.08376024876826e-54,0.307692307692308,3,0
0.5,11884,4,4.32940062082364e-50,0.461538461538462,6,0
0.5,11884,7,1.19647762383474e-33,0.615384615384615,14,0
0.5,11884,15,4.90411441263279e-22,1,86,0
0.5,11884,100,2.78895911465163e-06,0,0,0
0.5,11885,0,1.06245136279671e-51,0,0,0
0.5,11885,1,1.80286589848163e-48,0.166666666666667,1,0
0.5,11885,2,1.29365932631751e-51,0.25,2,0
0.5,11885,4,6.91745271665397e-49,0.416666666666667,5,0
0.5,11885,7,3.45688581298286e-43,0.583333333333333,13,0
0.5,11885,15,1.44182455376883e-42,0.666666666666667,19,0
0.5,11885,100,4.92043315821462e-11,0,0,0
0.5,11886,0,6.77267007671074e-59,0,0,0
0.5,11886,1,5.05497793293056e-59,0.133333333333333,1,0
0.5,11886,2,4.20010603370102e-59,0.2,2,0
0.5,11886,4,7.09810421102743e-56,0.2,4,0
0.5,11886,7,3.88331167430844e-53,0.4,8,0
0.5,11886,15,2.71063741698793e-25,0.8,65,0
0.5,11886,100,4.67816202406507e-05,0,0,0
0.5,11887,0,1.02174223729927e-58,0,0,0
0.5,11887,1,7.91288856071155e-57,0.117647058823529,1,0
0.5,11887,2,3.82598314874436e-60,0.235294117647059,3,0
0.5,11887,4,6.1709244388549e-55,0.352941176470588,6,0
0.5,11887,7,2.71793327968805e-56,0.352941176470588,10,0
0.5,11887,15,8.07306716307519e-52,0.588235294117647,17,0
0.5,11887,100,3.70414806423505e-08,0,0,0
0.5,11888,0,3.293432952582e-50,0,0,0
0.5,11888,1,2.18732792724391e-50,0.214285714285714,1,0
0.5,11888,2,3.70666768851579e-51,0.214285714285714,2,0
0.5,11888,4,5.39684412377304e-51,0.428571428571429,6,0
0.5,11888,7,2.76471432504321e-47,0.5,12,0
0.5,11888,15,1.30728577121137e-47,0.571428571428571,20,0
0.5,11888,100,1.77329813250512e-08,0,0,0
0.5,11889,0,7.08906158866011e-56,0,0,0
0.5,11889,1,4.43013591268412e-56,0.153846153846154,1,0
0.5,11889,2,7.63748067356767e-56,0.230769230769231,2,0
0.5,11889,4,1.80772984905234e-52,0.461538461538462,6,0
0.5,11889,7,1.10668970169594e-53,0.384615384615385,7,0
0.5,11889,15,3.86753729427261e-36,0.846153846153846,53,0
0.5,11889,100,1.06847455037548e-08,0,0,0
0.5,11890,0,1.5735390706655e-55,0,0,0
0.5,11890,1,1.28974104016166e-54,0.153846153846154,1,0
0.5,11890,2,3.08121948992983e-55,0.230769230769231,2,0
0.5,11890,4,1.27621070624345e-54,0.384615384615385,4,0
0.5,11890,7,2.95992122093624e-55,0.384615384615385,7,0
0.5,11890,15,6.67847152203367e-17,0.923076923076923,70,0
0.5,11890,100,2.69205652694822e-06,0,0,0
0.5,11891,0,1.13916730477303e-62,0,0,0
0.5,11891,1,8.26595663576783e-60,0.166666666666667,1,0
0.5,11891,2,3.00693446287876e-63,0.333333333333333,3,0
0.5,11891,4,2.96730545483472e-57,0.333333333333333,6,0
0.5,11891,7,5.17175967071108e-55,0.583333333333333,10,0
0.5,11891,15,8.69457785992402e-49,0.666666666666667,17,0
0.5,11891,100,4.61153877033336e-14,0,0,0
0.5,11892,0,2.63752045237637e-66,0,0,0
0.5,11892,1,2.55423057469675e-66,0.142857142857143,1,0
0.5,11892,2,1.71094112570785e-65,0.285714285714286,3,0
0.5,11892,4,1.05123199420587e-65,0.357142857142857,5,0
0.5,11892,7,3.84799543964475e-65,0.357142857142857,7,0
0.5,11892,15,2.61286705355163e-40,0.857142857142857,63,0
0.5,11892,100,3.15978563791234e-08,0,0,0
0.5,11893,0,4.28278929704675e-53,0,0,0
0.5,11893,1,2.12408951875461e-53,0.181818181818182,1,0
0.5,11893,2,8.52589779688343e-53,0.363636363636364,3,0
0.5,11893,4,7.27007050285836e-48,0.454545454545455,5,0
0.5,11893,7,1.14006051207471e-51,0.454545454545455,7,0
0.5,11893,15,3.86114741649064e-43,0.909090909090909,29,0
0.5,11893,100,7.7379128375942e-13,0,0,0
0.5,11894,0,2.03834655052451e-54,0,0,0
0.5,11894,1,3.39408832173481e-56,0.125,1,0
0.5,11894,2,7.38075173410548e-53,0.25,3,0
0.5,11894,4,2.17318907007187e-56,0.1875,4,0
0.5,11894,7,1.29432690676663e-52,0.5,7,0
0.5,11894,15,8.09142276730932e-53,0.875,21,0
0.5,11894,100,6.80255403203292e-17,0,0,0
0.5,11895,0,4.52458148846654e-53,0,0,0
0.5,11895,1,3.2248824364147e-53,0.125,1,0
0.5,11895,2,1.26458329006564e-52,0.1875,2,0
0.5,11895,4,7.70538810041245e-53,0.3125,4,0
0.5,11895,7,1.52436199351192e-47,0.3125,9,0
0.5,11895,15,1.8548096170878e-42,0.6875,28,0
0.5,11895,100,3.80691998380661e-08,0,0,0
0.5,11896,0,7.42005210989547e-53,0,0,0
0.5,11896,1,7.36560101000871e-51,0.181818181818182,1,0
0.5,11896,2,1.5762823017598e-52,0.272727272727273,2,0
0.5,11896,4,1.66775845323726e-51,0.545454545454545,6,0
0.5,11896,7,5.87135437847759e-48,0.545454545454545,10,0
0.5,11896,15,1.76219209793011e-47,0.636363636363636,17,0
0.5,11896,100,5.12420847502752e-05,0,0,0
0.5,11897,0,2.95621369959094e-56,0,0,0
0.5,11897,1,3.60803687312801e-56,0.153846153846154,1,0
0.5,11897,2,2.17716436472538e-56,0.230769230769231,2,0
0.5,11897,4,1.02154981793142e-52,0.461538461538462,5,0
0.5,11897,7,1.31530473518092e-55,0.461538461538462,10,0
0.5,11897,15,1.70079983851759e-51,0.769230769230769,17,0
0.5,11897,100,7.79566391667812e-13,0,0,0
0.5,11898,0,5.20522256028383e-56,0,0,0
0.5,11898,1,1.37791406782217e-56,0.166666666666667,1,0
0.5,11898,2,4.46095602653991e-52,0.25,3,0
0.5,11898,4,7.58046752836693e-54,0.333333333333333,4,0
0.5,11898,7,8.95159910235695e-53,0.583333333333333,11,0
0.5,11898,15,6.20780481259901e-54,0.666666666666667,19,0
0.5,11898,100,4.09148111220804e-10,0,0,0
0.5,11899,0,3.66694481782497e-58,0,0,0
0.5,11899,1,3.63982718233808e-58,0.153846153846154,1,0
0.5,11899,2,4.66084280402376e-58,0.307692307692308,3,0
0.5,11899,4,1.18557441918452e-57,0.384615384615385,4,0
0.5,11899,7,7.08947417358218e-55,0.461538461538462,10,0
0.5,11899,15,7.55405199265067e-50,0.692307692307692,29,0
0.5,11899,100,4.43329095340647e-13,0,0,0
0.5,11900,0,2.76111628036555e-54,0,0,0
0.5,11900,1,4.28263213447651e-52,0.166666666666667,1,0
0.5,11900,2,2.0174664088205e-54,0.25,2,0
